,place,tw_visit,ym
89,(RA)_FORT_NELSON,0.0,2016_03
90,(RA)_FORT_NELSON,3.0,2016_04
91,(RA)_FORT_NELSON,2.0,2016_05
92,(RA)_FORT_NELSON,1.0,2016_06
93,(RA)_FORT_NELSON,5.0,2016_07
94,(RA)_FORT_NELSON,1.0,2016_08
95,(RA)_LEEDS,56.0,2014_01
96,(RA)_LEEDS,82.0,2014_02
97,(RA)_LEEDS,69.0,2014_03
98,(RA)_LEEDS,80.0,2014_04
99,(RA)_LEEDS,111.0,2014_05
100,(RA)_LEEDS,118.0,2014_06
101,(RA)_LEEDS,68.0,2014_07
102,(RA)_LEEDS,65.0,2014_08
103,(RA)_LEEDS,92.0,2014_09
104,(RA)_LEEDS,66.0,2014_10
105,(RA)_LEEDS,145.0,2014_11
106,(RA)_LEEDS,72.0,2014_12
107,(RA)_LEEDS,65.0,2015_01
108,(RA)_LEEDS,81.0,2015_02
109,(RA)_LEEDS,93.0,2015_03
110,(RA)_LEEDS,106.0,2015_04
111,(RA)_LEEDS,49.0,2015_05
112,(RA)_LEEDS,45.0,2015_06
113,(RA)_LEEDS,29.0,2015_07
114,(RA)_LEEDS,45.0,2015_08
115,(RA)_LEEDS,45.0,2015_09
116,(RA)_LEEDS,50.0,2015_10
117,(RA)_LEEDS,91.0,2015_11
118,(RA)_LEEDS,40.0,2015_12
119,(RA)_LEEDS,43.0,2016_01
120,(RA)_LEEDS,34.0,2016_02
121,(RA)_LEEDS,55.0,2016_03
122,(RA)_LEEDS,72.0,2016_04
123,(RA)_LEEDS,72.0,2016_05
124,(RA)_LEEDS,72.0,2016_06
125,(RA)_LEEDS,39.0,2016_07
126,(RA)_LEEDS,54.0,2016_08
127,(RA)_WHITE_TOWER,234.0,2014_01
128,(RA)_WHITE_TOWER,236.0,2014_02
129,(RA)_WHITE_TOWER,292.0,2014_03
130,(RA)_WHITE_TOWER,294.0,2014_04
131,(RA)_WHITE_TOWER,183.0,2014_05
132,(RA)_WHITE_TOWER,181.0,2014_06
133,(RA)_WHITE_TOWER,170.0,2014_07
134,(RA)_WHITE_TOWER,284.0,2014_08
135,(RA)_WHITE_TOWER,176.0,2014_09
136,(RA)_WHITE_TOWER,205.0,2014_10
137,(RA)_WHITE_TOWER,273.0,2014_11
138,(RA)_WHITE_TOWER,114.0,2014_12
139,(RA)_WHITE_TOWER,101.0,2015_01
140,(RA)_WHITE_TOWER,147.0,2015_02
141,(RA)_WHITE_TOWER,137.0,2015_03
142,(RA)_WHITE_TOWER,122.0,2015_04
143,(RA)_WHITE_TOWER,89.0,2015_05
144,(RA)_WHITE_TOWER,61.0,2015_06
145,(RA)_WHITE_TOWER,78.0,2015_07
146,(RA)_WHITE_TOWER,76.0,2015_08
147,(RA)_WHITE_TOWER,60.0,2015_09
148,(RA)_WHITE_TOWER,62.0,2015_10
149,(RA)_WHITE_TOWER,49.0,2015_11
150,(RA)_WHITE_TOWER,48.0,2015_12
151,(RA)_WHITE_TOWER,46.0,2016_01
152,(RA)_WHITE_TOWER,29.0,2016_02
153,(RA)_WHITE_TOWER,32.0,2016_03
154,(RA)_WHITE_TOWER,187.0,2016_04
155,(RA)_WHITE_TOWER,222.0,2016_05
156,(RA)_WHITE_TOWER,289.0,2016_06
157,(RA)_WHITE_TOWER,382.0,2016_07
158,(RA)_WHITE_TOWER,338.0,2016_08
159,(V&A)_BLYTHE_HOUSE,7.0,2014_01
160,(V&A)_BLYTHE_HOUSE,10.0,2014_02
161,(V&A)_BLYTHE_HOUSE,16.0,2014_03
162,(V&A)_BLYTHE_HOUSE,14.0,2014_04
163,(V&A)_BLYTHE_HOUSE,15.0,2014_05
164,(V&A)_BLYTHE_HOUSE,17.0,2014_06
165,(V&A)_BLYTHE_HOUSE,9.0,2014_07
166,(V&A)_BLYTHE_HOUSE,9.0,2014_08
167,(V&A)_BLYTHE_HOUSE,21.0,2014_09
168,(V&A)_BLYTHE_HOUSE,27.0,2014_10
169,(V&A)_BLYTHE_HOUSE,25.0,2014_11
170,(V&A)_BLYTHE_HOUSE,26.0,2014_12
171,(V&A)_BLYTHE_HOUSE,21.0,2015_01
172,(V&A)_BLYTHE_HOUSE,24.0,2015_02
173,(V&A)_BLYTHE_HOUSE,17.0,2015_03
174,(V&A)_BLYTHE_HOUSE,10.0,2015_04
175,(V&A)_BLYTHE_HOUSE,9.0,2015_05
176,(V&A)_BLYTHE_HOUSE,9.0,2015_06
177,(V&A)_BLYTHE_HOUSE,5.0,2015_07
178,(V&A)_BLYTHE_HOUSE,9.0,2015_08
179,(V&A)_BLYTHE_HOUSE,17.0,2015_09
180,(V&A)_BLYTHE_HOUSE,8.0,2015_10
181,(V&A)_BLYTHE_HOUSE,14.0,2015_11
182,(V&A)_BLYTHE_HOUSE,7.0,2015_12
183,(V&A)_BLYTHE_HOUSE,0.0,2016_01
184,(V&A)_BLYTHE_HOUSE,3.0,2016_02
185,(V&A)_BLYTHE_HOUSE,5.0,2016_03
186,(V&A)_BLYTHE_HOUSE,4.0,2016_04
187,(V&A)_BLYTHE_HOUSE,5.0,2016_05
188,(V&A)_BLYTHE_HOUSE,4.0,2016_06
189,(V&A)_BLYTHE_HOUSE,7.0,2016_07
190,(V&A)_BLYTHE_HOUSE,2.0,2016_08
191,(V&A)_CHILDHOOD,65.0,2014_01
192,(V&A)_CHILDHOOD,78.0,2014_02
193,(V&A)_CHILDHOOD,64.0,2014_03
194,(V&A)_CHILDHOOD,76.0,2014_04
195,(V&A)_CHILDHOOD,69.0,2014_05
196,(V&A)_CHILDHOOD,66.0,2014_06
197,(V&A)_CHILDHOOD,59.0,2014_07
198,(V&A)_CHILDHOOD,79.0,2014_08
199,(V&A)_CHILDHOOD,78.0,2014_09
200,(V&A)_CHILDHOOD,66.0,2014_10
201,(V&A)_CHILDHOOD,68.0,2014_11
202,(V&A)_CHILDHOOD,58.0,2014_12
203,(V&A)_CHILDHOOD,56.0,2015_01
204,(V&A)_CHILDHOOD,48.0,2015_02
205,(V&A)_CHILDHOOD,67.0,2015_03
206,(V&A)_CHILDHOOD,50.0,2015_04
207,(V&A)_CHILDHOOD,46.0,2015_05
208,(V&A)_CHILDHOOD,40.0,2015_06
209,(V&A)_CHILDHOOD,26.0,2015_07
210,(V&A)_CHILDHOOD,27.0,2015_08
211,(V&A)_CHILDHOOD,22.0,2015_09
212,(V&A)_CHILDHOOD,25.0,2015_10
213,(V&A)_CHILDHOOD,26.0,2015_11
214,(V&A)_CHILDHOOD,15.0,2015_12
215,(V&A)_CHILDHOOD,21.0,2016_01
216,(V&A)_CHILDHOOD,36.0,2016_02
217,(V&A)_CHILDHOOD,41.0,2016_03
218,(V&A)_CHILDHOOD,40.0,2016_04
219,(V&A)_CHILDHOOD,44.0,2016_05
220,(V&A)_CHILDHOOD,38.0,2016_06
221,(V&A)_CHILDHOOD,48.0,2016_07
222,(V&A)_CHILDHOOD,49.0,2016_08
223,(V&A)_SOUTH_KENSINGTON,547.0,2014_01
224,(V&A)_SOUTH_KENSINGTON,573.0,2014_02
225,(V&A)_SOUTH_KENSINGTON,481.0,2014_03
226,(V&A)_SOUTH_KENSINGTON,559.0,2014_04
227,(V&A)_SOUTH_KENSINGTON,568.0,2014_05
228,(V&A)_SOUTH_KENSINGTON,441.0,2014_06
229,(V&A)_SOUTH_KENSINGTON,570.0,2014_07
230,(V&A)_SOUTH_KENSINGTON,500.0,2014_08
231,(V&A)_SOUTH_KENSINGTON,720.0,2014_09
232,(V&A)_SOUTH_KENSINGTON,564.0,2014_10
233,(V&A)_SOUTH_KENSINGTON,501.0,2014_11
234,(V&A)_SOUTH_KENSINGTON,314.0,2014_12
235,(V&A)_SOUTH_KENSINGTON,448.0,2015_01
236,(V&A)_SOUTH_KENSINGTON,411.0,2015_02
237,(V&A)_SOUTH_KENSINGTON,820.0,2015_03
238,(V&A)_SOUTH_KENSINGTON,681.0,2015_04
239,(V&A)_SOUTH_KENSINGTON,604.0,2015_05
240,(V&A)_SOUTH_KENSINGTON,563.0,2015_06
241,(V&A)_SOUTH_KENSINGTON,661.0,2015_07
242,(V&A)_SOUTH_KENSINGTON,468.0,2015_08
243,(V&A)_SOUTH_KENSINGTON,564.0,2015_09
244,(V&A)_SOUTH_KENSINGTON,443.0,2015_10
245,(V&A)_SOUTH_KENSINGTON,361.0,2015_11
246,(V&A)_SOUTH_KENSINGTON,258.0,2015_12
247,(V&A)_SOUTH_KENSINGTON,375.0,2016_01
248,(V&A)_SOUTH_KENSINGTON,357.0,2016_02
249,(V&A)_SOUTH_KENSINGTON,359.0,2016_03
250,(V&A)_SOUTH_KENSINGTON,373.0,2016_04
251,(V&A)_SOUTH_KENSINGTON,286.0,2016_05
252,(V&A)_SOUTH_KENSINGTON,358.0,2016_06
253,(V&A)_SOUTH_KENSINGTON,392.0,2016_07
254,(V&A)_SOUTH_KENSINGTON,307.0,2016_08
255,BRITISH_MUSEUM,146.0,2014_04
256,BRITISH_MUSEUM,692.0,2014_05
257,BRITISH_MUSEUM,717.0,2014_06
258,BRITISH_MUSEUM,706.0,2014_07
259,BRITISH_MUSEUM,673.0,2014_08
260,BRITISH_MUSEUM,629.0,2014_09
261,BRITISH_MUSEUM,672.0,2014_10
262,BRITISH_MUSEUM,561.0,2014_11
263,BRITISH_MUSEUM,535.0,2014_12
264,BRITISH_MUSEUM,512.0,2015_01
265,BRITISH_MUSEUM,621.0,2015_02
266,BRITISH_MUSEUM,646.0,2015_03
267,BRITISH_MUSEUM,662.0,2015_04
268,BRITISH_MUSEUM,454.0,2015_05
269,BRITISH_MUSEUM,429.0,2015_06
270,BRITISH_MUSEUM,530.0,2015_07
271,BRITISH_MUSEUM,581.0,2015_08
272,BRITISH_MUSEUM,694.0,2015_09
273,BRITISH_MUSEUM,614.0,2015_10
274,BRITISH_MUSEUM,517.0,2015_11
275,BRITISH_MUSEUM,380.0,2015_12
276,BRITISH_MUSEUM,492.0,2016_01
277,BRITISH_MUSEUM,428.0,2016_02
278,BRITISH_MUSEUM,535.0,2016_03
279,BRITISH_MUSEUM,508.0,2016_04
280,BRITISH_MUSEUM,472.0,2016_05
281,BRITISH_MUSEUM,452.0,2016_06
282,BRITISH_MUSEUM,508.0,2016_07
283,BRITISH_MUSEUM,480.0,2016_08
284,CHURCHILL_WAR_ROOMS_(IWM),91.0,2014_04
285,CHURCHILL_WAR_ROOMS_(IWM),393.0,2014_05
286,CHURCHILL_WAR_ROOMS_(IWM),445.0,2014_06
287,CHURCHILL_WAR_ROOMS_(IWM),468.0,2014_07
288,CHURCHILL_WAR_ROOMS_(IWM),346.0,2014_08
289,CHURCHILL_WAR_ROOMS_(IWM),438.0,2014_09
290,CHURCHILL_WAR_ROOMS_(IWM),408.0,2014_10
291,CHURCHILL_WAR_ROOMS_(IWM),385.0,2014_11
292,CHURCHILL_WAR_ROOMS_(IWM),296.0,2014_12
293,CHURCHILL_WAR_ROOMS_(IWM),339.0,2015_01
294,CHURCHILL_WAR_ROOMS_(IWM),388.0,2015_02
295,CHURCHILL_WAR_ROOMS_(IWM),544.0,2015_03
296,CHURCHILL_WAR_ROOMS_(IWM),459.0,2015_04
297,CHURCHILL_WAR_ROOMS_(IWM),267.0,2015_05
298,CHURCHILL_WAR_ROOMS_(IWM),209.0,2015_06
299,CHURCHILL_WAR_ROOMS_(IWM),228.0,2015_07
300,CHURCHILL_WAR_ROOMS_(IWM),247.0,2015_08
301,CHURCHILL_WAR_ROOMS_(IWM),310.0,2015_09
302,CHURCHILL_WAR_ROOMS_(IWM),184.0,2015_10
303,CHURCHILL_WAR_ROOMS_(IWM),147.0,2015_11
304,CHURCHILL_WAR_ROOMS_(IWM),206.0,2015_12
305,CHURCHILL_WAR_ROOMS_(IWM),184.0,2016_01
306,CHURCHILL_WAR_ROOMS_(IWM),119.0,2016_02
307,CHURCHILL_WAR_ROOMS_(IWM),118.0,2016_03
308,CHURCHILL_WAR_ROOMS_(IWM),224.0,2016_04
309,CHURCHILL_WAR_ROOMS_(IWM),105.0,2016_05
310,CHURCHILL_WAR_ROOMS_(IWM),195.0,2016_06
311,CHURCHILL_WAR_ROOMS_(IWM),100.0,2016_07
312,CHURCHILL_WAR_ROOMS_(IWM),168.0,2016_08
313,GEFFRYE_MUSEUM,97.0,2014_01
314,GEFFRYE_MUSEUM,113.0,2014_02
315,GEFFRYE_MUSEUM,99.0,2014_03
316,GEFFRYE_MUSEUM,117.0,2014_04
317,GEFFRYE_MUSEUM,98.0,2014_05
318,GEFFRYE_MUSEUM,83.0,2014_06
319,GEFFRYE_MUSEUM,122.0,2014_07
320,GEFFRYE_MUSEUM,97.0,2014_08
321,GEFFRYE_MUSEUM,84.0,2014_09
322,GEFFRYE_MUSEUM,101.0,2014_10
323,GEFFRYE_MUSEUM,79.0,2014_11
324,GEFFRYE_MUSEUM,88.0,2014_12
325,GEFFRYE_MUSEUM,80.0,2015_01
326,GEFFRYE_MUSEUM,73.0,2015_02
327,GEFFRYE_MUSEUM,75.0,2015_03
328,GEFFRYE_MUSEUM,66.0,2015_04
329,GEFFRYE_MUSEUM,40.0,2015_05
330,GEFFRYE_MUSEUM,33.0,2015_06
331,GEFFRYE_MUSEUM,55.0,2015_07
332,GEFFRYE_MUSEUM,42.0,2015_08
333,GEFFRYE_MUSEUM,50.0,2015_09
334,GEFFRYE_MUSEUM,35.0,2015_10
335,GEFFRYE_MUSEUM,28.0,2015_11
336,GEFFRYE_MUSEUM,34.0,2015_12
337,GEFFRYE_MUSEUM,18.0,2016_01
338,GEFFRYE_MUSEUM,15.0,2016_02
339,GEFFRYE_MUSEUM,16.0,2016_03
340,GEFFRYE_MUSEUM,23.0,2016_04
341,GEFFRYE_MUSEUM,28.0,2016_05
342,GEFFRYE_MUSEUM,26.0,2016_06
343,GEFFRYE_MUSEUM,29.0,2016_07
344,GEFFRYE_MUSEUM,30.0,2016_08
345,HMS_BELFAST_(IWM),61.0,2014_01
346,HMS_BELFAST_(IWM),54.0,2014_02
347,HMS_BELFAST_(IWM),82.0,2014_03
348,HMS_BELFAST_(IWM),61.0,2014_04
349,HMS_BELFAST_(IWM),77.0,2014_05
350,HMS_BELFAST_(IWM),68.0,2014_06
351,HMS_BELFAST_(IWM),68.0,2014_07
352,HMS_BELFAST_(IWM),60.0,2014_08
353,HMS_BELFAST_(IWM),62.0,2014_09
354,HMS_BELFAST_(IWM),56.0,2014_10
355,HMS_BELFAST_(IWM),56.0,2014_11
356,HMS_BELFAST_(IWM),38.0,2014_12
357,HMS_BELFAST_(IWM),45.0,2015_01
358,HMS_BELFAST_(IWM),42.0,2015_02
359,HMS_BELFAST_(IWM),43.0,2015_03
360,HMS_BELFAST_(IWM),33.0,2015_04
361,HMS_BELFAST_(IWM),40.0,2015_05
362,HMS_BELFAST_(IWM),23.0,2015_06
363,HMS_BELFAST_(IWM),38.0,2015_07
364,HMS_BELFAST_(IWM),27.0,2015_08
365,HMS_BELFAST_(IWM),24.0,2015_09
366,HMS_BELFAST_(IWM),30.0,2015_10
367,HMS_BELFAST_(IWM),14.0,2015_11
368,HMS_BELFAST_(IWM),27.0,2015_12
369,HMS_BELFAST_(IWM),18.0,2016_01
370,HMS_BELFAST_(IWM),26.0,2016_02
371,HMS_BELFAST_(IWM),23.0,2016_03
372,HMS_BELFAST_(IWM),27.0,2016_04
373,HMS_BELFAST_(IWM),30.0,2016_05
374,HMS_BELFAST_(IWM),31.0,2016_06
375,HMS_BELFAST_(IWM),50.0,2016_07
376,HMS_BELFAST_(IWM),27.0,2016_08
377,HORNIMAN_MUSEUM,12.0,2014_01
378,HORNIMAN_MUSEUM,26.0,2014_02
379,HORNIMAN_MUSEUM,33.0,2014_03
380,HORNIMAN_MUSEUM,36.0,2014_04
381,HORNIMAN_MUSEUM,35.0,2014_05
382,HORNIMAN_MUSEUM,27.0,2014_06
383,HORNIMAN_MUSEUM,0.0,2014_07
384,HORNIMAN_MUSEUM,0.0,2014_08
385,HORNIMAN_MUSEUM,0.0,2014_09
386,HORNIMAN_MUSEUM,0.0,2014_10
387,HORNIMAN_MUSEUM,0.0,2014_11
388,HORNIMAN_MUSEUM,1.0,2014_12
389,HORNIMAN_MUSEUM,20.0,2015_01
390,HORNIMAN_MUSEUM,21.0,2015_02
391,HORNIMAN_MUSEUM,40.0,2015_03
392,HORNIMAN_MUSEUM,61.0,2015_04
393,HORNIMAN_MUSEUM,42.0,2015_05
394,HORNIMAN_MUSEUM,23.0,2015_06
395,HORNIMAN_MUSEUM,31.0,2015_07
396,HORNIMAN_MUSEUM,45.0,2015_08
397,HORNIMAN_MUSEUM,46.0,2015_09
398,HORNIMAN_MUSEUM,43.0,2015_10
399,HORNIMAN_MUSEUM,32.0,2015_11
400,HORNIMAN_MUSEUM,21.0,2015_12
401,HORNIMAN_MUSEUM,29.0,2016_01
402,HORNIMAN_MUSEUM,41.0,2016_02
403,HORNIMAN_MUSEUM,28.0,2016_03
404,HORNIMAN_MUSEUM,45.0,2016_04
405,HORNIMAN_MUSEUM,46.0,2016_05
406,HORNIMAN_MUSEUM,29.0,2016_06
407,HORNIMAN_MUSEUM,69.0,2016_07
408,HORNIMAN_MUSEUM,51.0,2016_08
409,IWM_DUXFORD,11.0,2014_01
410,IWM_DUXFORD,14.0,2014_02
411,IWM_DUXFORD,37.0,2014_03
412,IWM_DUXFORD,36.0,2014_04
413,IWM_DUXFORD,40.0,2014_05
414,IWM_DUXFORD,29.0,2014_06
415,IWM_DUXFORD,47.0,2014_07
416,IWM_DUXFORD,39.0,2014_08
417,IWM_DUXFORD,49.0,2014_09
418,IWM_DUXFORD,20.0,2014_10
419,IWM_DUXFORD,26.0,2014_11
420,IWM_DUXFORD,17.0,2014_12
421,IWM_DUXFORD,9.0,2015_01
422,IWM_DUXFORD,14.0,2015_02
423,IWM_DUXFORD,26.0,2015_03
424,IWM_DUXFORD,30.0,2015_04
425,IWM_DUXFORD,25.0,2015_05
426,IWM_DUXFORD,13.0,2015_06
427,IWM_DUXFORD,13.0,2015_07
428,IWM_DUXFORD,14.0,2015_08
429,IWM_DUXFORD,48.0,2015_09
430,IWM_DUXFORD,20.0,2015_10
431,IWM_DUXFORD,14.0,2015_11
432,IWM_DUXFORD,29.0,2015_12
433,IWM_DUXFORD,8.0,2016_01
434,IWM_DUXFORD,12.0,2016_02
435,IWM_DUXFORD,22.0,2016_03
436,IWM_DUXFORD,19.0,2016_04
437,IWM_DUXFORD,34.0,2016_05
438,IWM_DUXFORD,25.0,2016_06
439,IWM_DUXFORD,57.0,2016_07
440,IWM_DUXFORD,23.0,2016_08
441,IWM_NORTH,43.0,2014_01
442,IWM_NORTH,47.0,2014_02
443,IWM_NORTH,40.0,2014_03
444,IWM_NORTH,54.0,2014_04
445,IWM_NORTH,64.0,2014_05
446,IWM_NORTH,55.0,2014_06
447,IWM_NORTH,71.0,2014_07
448,IWM_NORTH,60.0,2014_08
449,IWM_NORTH,29.0,2014_09
450,IWM_NORTH,38.0,2014_10
451,IWM_NORTH,45.0,2014_11
452,IWM_NORTH,26.0,2014_12
453,IWM_NORTH,25.0,2015_01
454,IWM_NORTH,28.0,2015_02
455,IWM_NORTH,40.0,2015_03
456,IWM_NORTH,30.0,2015_04
457,IWM_NORTH,15.0,2015_05
458,IWM_NORTH,15.0,2015_06
459,IWM_NORTH,11.0,2015_07
460,IWM_NORTH,22.0,2015_08
461,IWM_NORTH,10.0,2015_09
462,IWM_NORTH,15.0,2015_10
463,IWM_NORTH,26.0,2015_11
464,IWM_NORTH,13.0,2015_12
465,IWM_NORTH,6.0,2016_01
466,IWM_NORTH,19.0,2016_02
467,IWM_NORTH,18.0,2016_03
468,IWM_NORTH,6.0,2016_04
469,IWM_NORTH,16.0,2016_05
470,IWM_NORTH,18.0,2016_06
471,IWM_NORTH,14.0,2016_07
472,IWM_NORTH,11.0,2016_08
473,NATIONAL_COAL_MINING_MUSEUM,5.0,2014_01
474,NATIONAL_COAL_MINING_MUSEUM,9.0,2014_02
475,NATIONAL_COAL_MINING_MUSEUM,1.0,2014_03
476,NATIONAL_COAL_MINING_MUSEUM,2.0,2014_04
477,NATIONAL_COAL_MINING_MUSEUM,2.0,2014_05
478,NATIONAL_COAL_MINING_MUSEUM,4.0,2014_06
479,NATIONAL_COAL_MINING_MUSEUM,0.0,2014_07
480,NATIONAL_COAL_MINING_MUSEUM,0.0,2014_08
481,NATIONAL_COAL_MINING_MUSEUM,0.0,2014_09
482,NATIONAL_COAL_MINING_MUSEUM,0.0,2014_10
483,NATIONAL_COAL_MINING_MUSEUM,0.0,2014_11
484,NATIONAL_COAL_MINING_MUSEUM,3.0,2014_12
485,NATIONAL_COAL_MINING_MUSEUM,5.0,2015_01
486,NATIONAL_COAL_MINING_MUSEUM,10.0,2015_02
487,NATIONAL_COAL_MINING_MUSEUM,6.0,2015_03
488,NATIONAL_COAL_MINING_MUSEUM,6.0,2015_04
489,NATIONAL_COAL_MINING_MUSEUM,5.0,2015_05
490,NATIONAL_COAL_MINING_MUSEUM,2.0,2015_06
491,NATIONAL_COAL_MINING_MUSEUM,2.0,2015_07
492,NATIONAL_COAL_MINING_MUSEUM,5.0,2015_08
493,NATIONAL_COAL_MINING_MUSEUM,0.0,2015_09
494,NATIONAL_COAL_MINING_MUSEUM,3.0,2015_10
495,NATIONAL_COAL_MINING_MUSEUM,0.0,2015_11
496,NATIONAL_COAL_MINING_MUSEUM,2.0,2015_12
497,NATIONAL_COAL_MINING_MUSEUM,2.0,2016_01
498,NATIONAL_COAL_MINING_MUSEUM,4.0,2016_02
499,NATIONAL_COAL_MINING_MUSEUM,4.0,2016_03
500,NATIONAL_COAL_MINING_MUSEUM,1.0,2016_04
501,NATIONAL_COAL_MINING_MUSEUM,2.0,2016_05
502,NATIONAL_COAL_MINING_MUSEUM,7.0,2016_06
503,NATIONAL_COAL_MINING_MUSEUM,3.0,2016_07
504,NATIONAL_COAL_MINING_MUSEUM,3.0,2016_08
505,NATIONAL_GALLERY,120.0,2014_04
506,NATIONAL_GALLERY,626.0,2014_05
507,NATIONAL_GALLERY,748.0,2014_06
508,NATIONAL_GALLERY,837.0,2014_07
509,NATIONAL_GALLERY,599.0,2014_08
510,NATIONAL_GALLERY,569.0,2014_09
511,NATIONAL_GALLERY,506.0,2014_10
512,NATIONAL_GALLERY,437.0,2014_11
513,NATIONAL_GALLERY,446.0,2014_12
514,NATIONAL_GALLERY,546.0,2015_01
515,NATIONAL_GALLERY,453.0,2015_02
516,NATIONAL_GALLERY,657.0,2015_03
517,NATIONAL_GALLERY,629.0,2015_04
518,NATIONAL_GALLERY,322.0,2015_05
519,NATIONAL_GALLERY,433.0,2015_06
520,NATIONAL_GALLERY,407.0,2015_07
521,NATIONAL_GALLERY,414.0,2015_08
522,NATIONAL_GALLERY,455.0,2015_09
523,NATIONAL_GALLERY,371.0,2015_10
524,NATIONAL_GALLERY,333.0,2015_11
525,NATIONAL_GALLERY,401.0,2015_12
526,NATIONAL_GALLERY,347.0,2016_01
527,NATIONAL_GALLERY,464.0,2016_02
528,NATIONAL_GALLERY,499.0,2016_03
529,NATIONAL_GALLERY,410.0,2016_04
530,NATIONAL_GALLERY,290.0,2016_05
