,place,tw_visit,ym
105,(RA)_LEEDS,38.0,2014_11
106,(RA)_LEEDS,19.0,2014_12
107,(RA)_LEEDS,23.0,2015_01
108,(RA)_LEEDS,17.0,2015_02
109,(RA)_LEEDS,23.0,2015_03
110,(RA)_LEEDS,38.0,2015_04
111,(RA)_LEEDS,16.0,2015_05
112,(RA)_LEEDS,19.0,2015_06
113,(RA)_LEEDS,9.0,2015_07
114,(RA)_LEEDS,25.0,2015_08
115,(RA)_LEEDS,17.0,2015_09
116,(RA)_LEEDS,22.0,2015_10
117,(RA)_LEEDS,41.0,2015_11
118,(RA)_LEEDS,19.0,2015_12
119,(RA)_LEEDS,22.0,2016_01
120,(RA)_LEEDS,17.0,2016_02
121,(RA)_LEEDS,20.0,2016_03
122,(RA)_LEEDS,17.0,2016_04
123,(RA)_LEEDS,27.0,2016_05
124,(RA)_LEEDS,18.0,2016_06
125,(RA)_LEEDS,16.0,2016_07
126,(RA)_LEEDS,26.0,2016_08
127,(RA)_WHITE_TOWER,195.0,2014_01
128,(RA)_WHITE_TOWER,186.0,2014_02
129,(RA)_WHITE_TOWER,216.0,2014_03
130,(RA)_WHITE_TOWER,172.0,2014_04
131,(RA)_WHITE_TOWER,119.0,2014_05
132,(RA)_WHITE_TOWER,79.0,2014_06
133,(RA)_WHITE_TOWER,98.0,2014_07
134,(RA)_WHITE_TOWER,178.0,2014_08
135,(RA)_WHITE_TOWER,97.0,2014_09
136,(RA)_WHITE_TOWER,126.0,2014_10
137,(RA)_WHITE_TOWER,172.0,2014_11
138,(RA)_WHITE_TOWER,56.0,2014_12
139,(RA)_WHITE_TOWER,41.0,2015_01
140,(RA)_WHITE_TOWER,32.0,2015_02
141,(RA)_WHITE_TOWER,59.0,2015_03
142,(RA)_WHITE_TOWER,67.0,2015_04
143,(RA)_WHITE_TOWER,74.0,2015_05
144,(RA)_WHITE_TOWER,48.0,2015_06
145,(RA)_WHITE_TOWER,70.0,2015_07
146,(RA)_WHITE_TOWER,63.0,2015_08
147,(RA)_WHITE_TOWER,54.0,2015_09
148,(RA)_WHITE_TOWER,59.0,2015_10
149,(RA)_WHITE_TOWER,47.0,2015_11
150,(RA)_WHITE_TOWER,43.0,2015_12
151,(RA)_WHITE_TOWER,42.0,2016_01
152,(RA)_WHITE_TOWER,28.0,2016_02
153,(RA)_WHITE_TOWER,29.0,2016_03
154,(RA)_WHITE_TOWER,173.0,2016_04
155,(RA)_WHITE_TOWER,215.0,2016_05
156,(RA)_WHITE_TOWER,286.0,2016_06
157,(RA)_WHITE_TOWER,375.0,2016_07
158,(RA)_WHITE_TOWER,329.0,2016_08
159,(V&A)_BLYTHE_HOUSE,1.0,2014_02
160,(V&A)_BLYTHE_HOUSE,0.0,2014_03
161,(V&A)_BLYTHE_HOUSE,0.0,2014_04
162,(V&A)_BLYTHE_HOUSE,0.0,2014_05
163,(V&A)_BLYTHE_HOUSE,0.0,2014_06
164,(V&A)_BLYTHE_HOUSE,0.0,2014_07
165,(V&A)_BLYTHE_HOUSE,0.0,2014_08
166,(V&A)_BLYTHE_HOUSE,0.0,2014_09
167,(V&A)_BLYTHE_HOUSE,1.0,2014_10
168,(V&A)_BLYTHE_HOUSE,2.0,2014_11
169,(V&A)_BLYTHE_HOUSE,0.0,2014_12
170,(V&A)_BLYTHE_HOUSE,2.0,2015_01
171,(V&A)_BLYTHE_HOUSE,2.0,2015_02
172,(V&A)_BLYTHE_HOUSE,2.0,2015_03
173,(V&A)_BLYTHE_HOUSE,0.0,2015_04
174,(V&A)_BLYTHE_HOUSE,1.0,2015_05
175,(V&A)_BLYTHE_HOUSE,1.0,2015_06
176,(V&A)_BLYTHE_HOUSE,0.0,2015_07
177,(V&A)_BLYTHE_HOUSE,0.0,2015_08
178,(V&A)_BLYTHE_HOUSE,6.0,2015_09
179,(V&A)_BLYTHE_HOUSE,1.0,2015_10
180,(V&A)_BLYTHE_HOUSE,4.0,2015_11
181,(V&A)_BLYTHE_HOUSE,0.0,2015_12
182,(V&A)_BLYTHE_HOUSE,0.0,2016_01
183,(V&A)_BLYTHE_HOUSE,0.0,2016_02
184,(V&A)_BLYTHE_HOUSE,1.0,2016_03
185,(V&A)_BLYTHE_HOUSE,0.0,2016_04
186,(V&A)_BLYTHE_HOUSE,2.0,2016_05
187,(V&A)_BLYTHE_HOUSE,1.0,2016_06
188,(V&A)_BLYTHE_HOUSE,2.0,2016_07
189,(V&A)_BLYTHE_HOUSE,1.0,2016_08
190,(V&A)_CHILDHOOD,12.0,2014_01
191,(V&A)_CHILDHOOD,5.0,2014_02
192,(V&A)_CHILDHOOD,7.0,2014_03
193,(V&A)_CHILDHOOD,13.0,2014_04
194,(V&A)_CHILDHOOD,17.0,2014_05
195,(V&A)_CHILDHOOD,8.0,2014_06
196,(V&A)_CHILDHOOD,14.0,2014_07
197,(V&A)_CHILDHOOD,12.0,2014_08
198,(V&A)_CHILDHOOD,19.0,2014_09
199,(V&A)_CHILDHOOD,8.0,2014_10
200,(V&A)_CHILDHOOD,16.0,2014_11
201,(V&A)_CHILDHOOD,13.0,2014_12
202,(V&A)_CHILDHOOD,15.0,2015_01
203,(V&A)_CHILDHOOD,11.0,2015_02
204,(V&A)_CHILDHOOD,19.0,2015_03
205,(V&A)_CHILDHOOD,17.0,2015_04
206,(V&A)_CHILDHOOD,23.0,2015_05
207,(V&A)_CHILDHOOD,14.0,2015_06
208,(V&A)_CHILDHOOD,10.0,2015_07
209,(V&A)_CHILDHOOD,10.0,2015_08
210,(V&A)_CHILDHOOD,10.0,2015_09
211,(V&A)_CHILDHOOD,13.0,2015_10
212,(V&A)_CHILDHOOD,12.0,2015_11
213,(V&A)_CHILDHOOD,5.0,2015_12
214,(V&A)_CHILDHOOD,11.0,2016_01
215,(V&A)_CHILDHOOD,13.0,2016_02
216,(V&A)_CHILDHOOD,22.0,2016_03
217,(V&A)_CHILDHOOD,30.0,2016_04
218,(V&A)_CHILDHOOD,24.0,2016_05
219,(V&A)_CHILDHOOD,22.0,2016_06
220,(V&A)_CHILDHOOD,33.0,2016_07
221,(V&A)_CHILDHOOD,37.0,2016_08
222,(V&A)_SOUTH_KENSINGTON,384.0,2014_01
223,(V&A)_SOUTH_KENSINGTON,361.0,2014_02
224,(V&A)_SOUTH_KENSINGTON,287.0,2014_03
225,(V&A)_SOUTH_KENSINGTON,403.0,2014_04
226,(V&A)_SOUTH_KENSINGTON,361.0,2014_05
227,(V&A)_SOUTH_KENSINGTON,293.0,2014_06
228,(V&A)_SOUTH_KENSINGTON,402.0,2014_07
229,(V&A)_SOUTH_KENSINGTON,320.0,2014_08
230,(V&A)_SOUTH_KENSINGTON,560.0,2014_09
231,(V&A)_SOUTH_KENSINGTON,402.0,2014_10
232,(V&A)_SOUTH_KENSINGTON,366.0,2014_11
233,(V&A)_SOUTH_KENSINGTON,238.0,2014_12
234,(V&A)_SOUTH_KENSINGTON,357.0,2015_01
235,(V&A)_SOUTH_KENSINGTON,335.0,2015_02
236,(V&A)_SOUTH_KENSINGTON,726.0,2015_03
237,(V&A)_SOUTH_KENSINGTON,598.0,2015_04
238,(V&A)_SOUTH_KENSINGTON,568.0,2015_05
239,(V&A)_SOUTH_KENSINGTON,538.0,2015_06
240,(V&A)_SOUTH_KENSINGTON,634.0,2015_07
241,(V&A)_SOUTH_KENSINGTON,425.0,2015_08
242,(V&A)_SOUTH_KENSINGTON,541.0,2015_09
243,(V&A)_SOUTH_KENSINGTON,425.0,2015_10
244,(V&A)_SOUTH_KENSINGTON,351.0,2015_11
245,(V&A)_SOUTH_KENSINGTON,241.0,2015_12
246,(V&A)_SOUTH_KENSINGTON,359.0,2016_01
247,(V&A)_SOUTH_KENSINGTON,342.0,2016_02
248,(V&A)_SOUTH_KENSINGTON,344.0,2016_03
249,(V&A)_SOUTH_KENSINGTON,348.0,2016_04
250,(V&A)_SOUTH_KENSINGTON,272.0,2016_05
251,(V&A)_SOUTH_KENSINGTON,346.0,2016_06
252,(V&A)_SOUTH_KENSINGTON,378.0,2016_07
253,(V&A)_SOUTH_KENSINGTON,294.0,2016_08
254,BRITISH_MUSEUM,108.0,2014_04
255,BRITISH_MUSEUM,498.0,2014_05
256,BRITISH_MUSEUM,465.0,2014_06
257,BRITISH_MUSEUM,509.0,2014_07
258,BRITISH_MUSEUM,472.0,2014_08
259,BRITISH_MUSEUM,424.0,2014_09
260,BRITISH_MUSEUM,480.0,2014_10
261,BRITISH_MUSEUM,373.0,2014_11
262,BRITISH_MUSEUM,371.0,2014_12
263,BRITISH_MUSEUM,405.0,2015_01
264,BRITISH_MUSEUM,469.0,2015_02
265,BRITISH_MUSEUM,471.0,2015_03
266,BRITISH_MUSEUM,513.0,2015_04
267,BRITISH_MUSEUM,380.0,2015_05
268,BRITISH_MUSEUM,380.0,2015_06
269,BRITISH_MUSEUM,456.0,2015_07
270,BRITISH_MUSEUM,543.0,2015_08
271,BRITISH_MUSEUM,662.0,2015_09
272,BRITISH_MUSEUM,579.0,2015_10
273,BRITISH_MUSEUM,492.0,2015_11
274,BRITISH_MUSEUM,358.0,2015_12
275,BRITISH_MUSEUM,467.0,2016_01
276,BRITISH_MUSEUM,403.0,2016_02
277,BRITISH_MUSEUM,512.0,2016_03
278,BRITISH_MUSEUM,464.0,2016_04
279,BRITISH_MUSEUM,430.0,2016_05
280,BRITISH_MUSEUM,428.0,2016_06
281,BRITISH_MUSEUM,478.0,2016_07
282,BRITISH_MUSEUM,176.0,2016_08
283,CHURCHILL_WAR_ROOMS_(IWM),18.0,2014_04
284,CHURCHILL_WAR_ROOMS_(IWM),60.0,2014_05
285,CHURCHILL_WAR_ROOMS_(IWM),62.0,2014_06
286,CHURCHILL_WAR_ROOMS_(IWM),75.0,2014_07
287,CHURCHILL_WAR_ROOMS_(IWM),70.0,2014_08
288,CHURCHILL_WAR_ROOMS_(IWM),125.0,2014_09
289,CHURCHILL_WAR_ROOMS_(IWM),88.0,2014_10
290,CHURCHILL_WAR_ROOMS_(IWM),87.0,2014_11
291,CHURCHILL_WAR_ROOMS_(IWM),67.0,2014_12
292,CHURCHILL_WAR_ROOMS_(IWM),77.0,2015_01
293,CHURCHILL_WAR_ROOMS_(IWM),87.0,2015_02
294,CHURCHILL_WAR_ROOMS_(IWM),88.0,2015_03
295,CHURCHILL_WAR_ROOMS_(IWM),78.0,2015_04
296,CHURCHILL_WAR_ROOMS_(IWM),31.0,2015_05
297,CHURCHILL_WAR_ROOMS_(IWM),11.0,2015_06
298,CHURCHILL_WAR_ROOMS_(IWM),32.0,2015_07
299,CHURCHILL_WAR_ROOMS_(IWM),48.0,2015_08
300,CHURCHILL_WAR_ROOMS_(IWM),57.0,2015_09
301,CHURCHILL_WAR_ROOMS_(IWM),70.0,2015_10
302,CHURCHILL_WAR_ROOMS_(IWM),54.0,2015_11
303,CHURCHILL_WAR_ROOMS_(IWM),82.0,2015_12
304,CHURCHILL_WAR_ROOMS_(IWM),77.0,2016_01
305,CHURCHILL_WAR_ROOMS_(IWM),43.0,2016_02
306,CHURCHILL_WAR_ROOMS_(IWM),48.0,2016_03
307,CHURCHILL_WAR_ROOMS_(IWM),54.0,2016_04
308,CHURCHILL_WAR_ROOMS_(IWM),21.0,2016_05
309,CHURCHILL_WAR_ROOMS_(IWM),13.0,2016_06
310,CHURCHILL_WAR_ROOMS_(IWM),16.0,2016_07
311,CHURCHILL_WAR_ROOMS_(IWM),10.0,2016_08
312,GEFFRYE_MUSEUM,3.0,2014_02
313,GEFFRYE_MUSEUM,1.0,2014_03
314,GEFFRYE_MUSEUM,12.0,2014_04
315,GEFFRYE_MUSEUM,8.0,2014_05
316,GEFFRYE_MUSEUM,5.0,2014_06
317,GEFFRYE_MUSEUM,13.0,2014_07
318,GEFFRYE_MUSEUM,11.0,2014_08
319,GEFFRYE_MUSEUM,8.0,2014_09
320,GEFFRYE_MUSEUM,12.0,2014_10
321,GEFFRYE_MUSEUM,9.0,2014_11
322,GEFFRYE_MUSEUM,5.0,2014_12
323,GEFFRYE_MUSEUM,2.0,2015_01
324,GEFFRYE_MUSEUM,7.0,2015_02
325,GEFFRYE_MUSEUM,5.0,2015_03
326,GEFFRYE_MUSEUM,3.0,2015_04
327,GEFFRYE_MUSEUM,8.0,2015_05
328,GEFFRYE_MUSEUM,4.0,2015_06
329,GEFFRYE_MUSEUM,7.0,2015_07
330,GEFFRYE_MUSEUM,0.0,2015_08
331,GEFFRYE_MUSEUM,1.0,2015_09
332,GEFFRYE_MUSEUM,2.0,2015_10
333,GEFFRYE_MUSEUM,0.0,2015_11
334,GEFFRYE_MUSEUM,0.0,2015_12
335,GEFFRYE_MUSEUM,0.0,2016_01
336,GEFFRYE_MUSEUM,0.0,2016_02
337,GEFFRYE_MUSEUM,1.0,2016_03
338,GEFFRYE_MUSEUM,0.0,2016_04
339,GEFFRYE_MUSEUM,0.0,2016_05
340,GEFFRYE_MUSEUM,0.0,2016_06
341,GEFFRYE_MUSEUM,19.0,2016_07
342,GEFFRYE_MUSEUM,14.0,2016_08
343,HMS_BELFAST_(IWM),2.0,2014_01
344,HMS_BELFAST_(IWM),6.0,2014_02
345,HMS_BELFAST_(IWM),9.0,2014_03
346,HMS_BELFAST_(IWM),8.0,2014_04
347,HMS_BELFAST_(IWM),19.0,2014_05
348,HMS_BELFAST_(IWM),8.0,2014_06
349,HMS_BELFAST_(IWM),17.0,2014_07
350,HMS_BELFAST_(IWM),17.0,2014_08
351,HMS_BELFAST_(IWM),17.0,2014_09
352,HMS_BELFAST_(IWM),15.0,2014_10
353,HMS_BELFAST_(IWM),19.0,2014_11
354,HMS_BELFAST_(IWM),5.0,2014_12
355,HMS_BELFAST_(IWM),9.0,2015_01
356,HMS_BELFAST_(IWM),15.0,2015_02
357,HMS_BELFAST_(IWM),14.0,2015_03
358,HMS_BELFAST_(IWM),9.0,2015_04
359,HMS_BELFAST_(IWM),12.0,2015_05
360,HMS_BELFAST_(IWM),11.0,2015_06
361,HMS_BELFAST_(IWM),5.0,2015_07
362,HMS_BELFAST_(IWM),18.0,2015_08
363,HMS_BELFAST_(IWM),22.0,2015_09
364,HMS_BELFAST_(IWM),25.0,2015_10
365,HMS_BELFAST_(IWM),12.0,2015_11
366,HMS_BELFAST_(IWM),20.0,2015_12
367,HMS_BELFAST_(IWM),10.0,2016_01
368,HMS_BELFAST_(IWM),21.0,2016_02
369,HMS_BELFAST_(IWM),19.0,2016_03
370,HMS_BELFAST_(IWM),5.0,2016_04
371,HMS_BELFAST_(IWM),2.0,2016_05
372,HMS_BELFAST_(IWM),0.0,2016_06
373,HMS_BELFAST_(IWM),4.0,2016_07
374,HMS_BELFAST_(IWM),1.0,2016_08
375,HORNIMAN_MUSEUM,9.0,2014_01
376,HORNIMAN_MUSEUM,18.0,2014_02
377,HORNIMAN_MUSEUM,23.0,2014_03
378,HORNIMAN_MUSEUM,31.0,2014_04
379,HORNIMAN_MUSEUM,29.0,2014_05
380,HORNIMAN_MUSEUM,18.0,2014_06
381,HORNIMAN_MUSEUM,0.0,2014_07
382,HORNIMAN_MUSEUM,0.0,2014_08
383,HORNIMAN_MUSEUM,0.0,2014_09
384,HORNIMAN_MUSEUM,0.0,2014_10
385,HORNIMAN_MUSEUM,0.0,2014_11
386,HORNIMAN_MUSEUM,0.0,2014_12
387,HORNIMAN_MUSEUM,4.0,2015_01
388,HORNIMAN_MUSEUM,8.0,2015_02
389,HORNIMAN_MUSEUM,4.0,2015_03
390,HORNIMAN_MUSEUM,15.0,2015_04
391,HORNIMAN_MUSEUM,6.0,2015_05
392,HORNIMAN_MUSEUM,3.0,2015_06
393,HORNIMAN_MUSEUM,1.0,2015_07
394,HORNIMAN_MUSEUM,8.0,2015_08
395,HORNIMAN_MUSEUM,3.0,2015_09
396,HORNIMAN_MUSEUM,3.0,2015_10
397,HORNIMAN_MUSEUM,0.0,2015_11
398,HORNIMAN_MUSEUM,2.0,2015_12
399,HORNIMAN_MUSEUM,0.0,2016_01
400,HORNIMAN_MUSEUM,2.0,2016_02
401,HORNIMAN_MUSEUM,1.0,2016_03
402,HORNIMAN_MUSEUM,6.0,2016_04
403,HORNIMAN_MUSEUM,4.0,2016_05
404,HORNIMAN_MUSEUM,3.0,2016_06
405,HORNIMAN_MUSEUM,5.0,2016_07
406,HORNIMAN_MUSEUM,21.0,2016_08
407,IWM_DUXFORD,6.0,2014_01
408,IWM_DUXFORD,10.0,2014_02
409,IWM_DUXFORD,28.0,2014_03
410,IWM_DUXFORD,31.0,2014_04
411,IWM_DUXFORD,38.0,2014_05
412,IWM_DUXFORD,27.0,2014_06
413,IWM_DUXFORD,42.0,2014_07
414,IWM_DUXFORD,38.0,2014_08
415,IWM_DUXFORD,46.0,2014_09
416,IWM_DUXFORD,19.0,2014_10
417,IWM_DUXFORD,22.0,2014_11
418,IWM_DUXFORD,14.0,2014_12
419,IWM_DUXFORD,5.0,2015_01
420,IWM_DUXFORD,13.0,2015_02
421,IWM_DUXFORD,25.0,2015_03
422,IWM_DUXFORD,28.0,2015_04
423,IWM_DUXFORD,25.0,2015_05
424,IWM_DUXFORD,11.0,2015_06
425,IWM_DUXFORD,13.0,2015_07
426,IWM_DUXFORD,14.0,2015_08
427,IWM_DUXFORD,48.0,2015_09
428,IWM_DUXFORD,19.0,2015_10
429,IWM_DUXFORD,12.0,2015_11
430,IWM_DUXFORD,29.0,2015_12
431,IWM_DUXFORD,8.0,2016_01
432,IWM_DUXFORD,10.0,2016_02
433,IWM_DUXFORD,22.0,2016_03
434,IWM_DUXFORD,17.0,2016_04
435,IWM_DUXFORD,34.0,2016_05
436,IWM_DUXFORD,24.0,2016_06
437,IWM_DUXFORD,57.0,2016_07
438,IWM_DUXFORD,23.0,2016_08
439,IWM_NORTH,15.0,2014_01
440,IWM_NORTH,26.0,2014_02
441,IWM_NORTH,20.0,2014_03
442,IWM_NORTH,26.0,2014_04
443,IWM_NORTH,26.0,2014_05
444,IWM_NORTH,27.0,2014_06
445,IWM_NORTH,38.0,2014_07
446,IWM_NORTH,37.0,2014_08
447,IWM_NORTH,17.0,2014_09
448,IWM_NORTH,26.0,2014_10
449,IWM_NORTH,29.0,2014_11
450,IWM_NORTH,15.0,2014_12
451,IWM_NORTH,17.0,2015_01
452,IWM_NORTH,18.0,2015_02
453,IWM_NORTH,26.0,2015_03
454,IWM_NORTH,25.0,2015_04
455,IWM_NORTH,14.0,2015_05
456,IWM_NORTH,12.0,2015_06
457,IWM_NORTH,11.0,2015_07
458,IWM_NORTH,19.0,2015_08
459,IWM_NORTH,9.0,2015_09
460,IWM_NORTH,12.0,2015_10
461,IWM_NORTH,22.0,2015_11
462,IWM_NORTH,12.0,2015_12
463,IWM_NORTH,6.0,2016_01
464,IWM_NORTH,19.0,2016_02
465,IWM_NORTH,15.0,2016_03
466,IWM_NORTH,6.0,2016_04
467,IWM_NORTH,14.0,2016_05
468,IWM_NORTH,16.0,2016_06
469,IWM_NORTH,12.0,2016_07
470,IWM_NORTH,6.0,2016_08
471,NATIONAL_COAL_MINING_MUSEUM,5.0,2014_01
472,NATIONAL_COAL_MINING_MUSEUM,7.0,2014_02
473,NATIONAL_COAL_MINING_MUSEUM,1.0,2014_03
474,NATIONAL_COAL_MINING_MUSEUM,2.0,2014_04
475,NATIONAL_COAL_MINING_MUSEUM,2.0,2014_05
476,NATIONAL_COAL_MINING_MUSEUM,2.0,2014_06
477,NATIONAL_COAL_MINING_MUSEUM,0.0,2014_07
478,NATIONAL_COAL_MINING_MUSEUM,0.0,2014_08
479,NATIONAL_COAL_MINING_MUSEUM,0.0,2014_09
480,NATIONAL_COAL_MINING_MUSEUM,0.0,2014_10
481,NATIONAL_COAL_MINING_MUSEUM,0.0,2014_11
482,NATIONAL_COAL_MINING_MUSEUM,3.0,2014_12
483,NATIONAL_COAL_MINING_MUSEUM,5.0,2015_01
484,NATIONAL_COAL_MINING_MUSEUM,9.0,2015_02
485,NATIONAL_COAL_MINING_MUSEUM,6.0,2015_03
486,NATIONAL_COAL_MINING_MUSEUM,5.0,2015_04
487,NATIONAL_COAL_MINING_MUSEUM,5.0,2015_05
488,NATIONAL_COAL_MINING_MUSEUM,1.0,2015_06
489,NATIONAL_COAL_MINING_MUSEUM,2.0,2015_07
490,NATIONAL_COAL_MINING_MUSEUM,5.0,2015_08
491,NATIONAL_COAL_MINING_MUSEUM,0.0,2015_09
492,NATIONAL_COAL_MINING_MUSEUM,3.0,2015_10
493,NATIONAL_COAL_MINING_MUSEUM,0.0,2015_11
494,NATIONAL_COAL_MINING_MUSEUM,2.0,2015_12
495,NATIONAL_COAL_MINING_MUSEUM,2.0,2016_01
496,NATIONAL_COAL_MINING_MUSEUM,4.0,2016_02
497,NATIONAL_COAL_MINING_MUSEUM,2.0,2016_03
498,NATIONAL_COAL_MINING_MUSEUM,1.0,2016_04
499,NATIONAL_COAL_MINING_MUSEUM,2.0,2016_05
500,NATIONAL_COAL_MINING_MUSEUM,7.0,2016_06
501,NATIONAL_COAL_MINING_MUSEUM,3.0,2016_07
502,NATIONAL_COAL_MINING_MUSEUM,3.0,2016_08
503,NATIONAL_GALLERY,54.0,2014_04
504,NATIONAL_GALLERY,125.0,2014_05
505,NATIONAL_GALLERY,118.0,2014_06
506,NATIONAL_GALLERY,196.0,2014_07
507,NATIONAL_GALLERY,147.0,2014_08
508,NATIONAL_GALLERY,139.0,2014_09
509,NATIONAL_GALLERY,104.0,2014_10
510,NATIONAL_GALLERY,89.0,2014_11
511,NATIONAL_GALLERY,114.0,2014_12
512,NATIONAL_GALLERY,254.0,2015_01
513,NATIONAL_GALLERY,244.0,2015_02
514,NATIONAL_GALLERY,418.0,2015_03
515,NATIONAL_GALLERY,372.0,2015_04
516,NATIONAL_GALLERY,233.0,2015_05
517,NATIONAL_GALLERY,229.0,2015_06
518,NATIONAL_GALLERY,239.0,2015_07
519,NATIONAL_GALLERY,270.0,2015_08
520,NATIONAL_GALLERY,284.0,2015_09
521,NATIONAL_GALLERY,223.0,2015_10
522,NATIONAL_GALLERY,214.0,2015_11
523,NATIONAL_GALLERY,190.0,2015_12
524,NATIONAL_GALLERY,250.0,2016_01
525,NATIONAL_GALLERY,261.0,2016_02
526,NATIONAL_GALLERY,281.0,2016_03
527,NATIONAL_GALLERY,225.0,2016_04
528,NATIONAL_GALLERY,160.0,2016_05
529,NATIONAL_GALLERY,229.0,2016_06
530,NATIONAL_GALLERY,266.0,2016_07
