,fl_visit,place,ym
36,0.0,(NHM)_TRING,2014_05
37,0.0,(NHM)_TRING,2014_06
38,0.0,(NHM)_TRING,2014_07
39,1.0,(NHM)_TRING,2014_08
40,0.0,(NHM)_TRING,2014_09
41,1.0,(NHM)_TRING,2014_10
42,0.0,(NHM)_TRING,2014_11
43,1.0,(NHM)_TRING,2014_12
44,0.0,(NHM)_TRING,2015_01
45,0.0,(NHM)_TRING,2015_02
46,0.0,(NHM)_TRING,2015_03
47,0.0,(NHM)_TRING,2015_04
48,0.0,(NHM)_TRING,2015_05
49,0.0,(NHM)_TRING,2015_06
50,0.0,(NHM)_TRING,2015_07
51,2.0,(NHM)_TRING,2015_08
52,0.0,(NHM)_TRING,2015_09
53,0.0,(NHM)_TRING,2015_10
54,0.0,(NHM)_TRING,2015_11
55,0.0,(NHM)_TRING,2015_12
56,0.0,(NHM)_TRING,2016_01
57,1.0,(NHM)_TRING,2016_02
58,1.0,(NHM)_TRING,2016_03
59,1.0,(NHM)_TRING,2016_04
60,0.0,(NHM)_TRING,2016_05
61,0.0,(NHM)_TRING,2016_06
62,0.0,(NHM)_TRING,2016_07
63,0.0,(NHM)_TRING,2016_08
64,0.0,(RA)_FORT_NELSON,2014_01
65,0.0,(RA)_FORT_NELSON,2014_02
66,0.0,(RA)_FORT_NELSON,2014_03
67,2.0,(RA)_FORT_NELSON,2014_04
68,1.0,(RA)_FORT_NELSON,2014_05
69,0.0,(RA)_FORT_NELSON,2014_06
70,4.0,(RA)_FORT_NELSON,2014_07
71,2.0,(RA)_FORT_NELSON,2014_08
72,0.0,(RA)_FORT_NELSON,2014_09
73,0.0,(RA)_FORT_NELSON,2014_10
74,2.0,(RA)_FORT_NELSON,2014_11
75,1.0,(RA)_FORT_NELSON,2014_12
76,0.0,(RA)_FORT_NELSON,2015_01
77,1.0,(RA)_FORT_NELSON,2015_02
78,0.0,(RA)_FORT_NELSON,2015_03
79,0.0,(RA)_FORT_NELSON,2015_04
80,1.0,(RA)_FORT_NELSON,2015_05
81,1.0,(RA)_FORT_NELSON,2015_06
82,2.0,(RA)_FORT_NELSON,2015_07
83,1.0,(RA)_FORT_NELSON,2015_08
84,0.0,(RA)_FORT_NELSON,2015_09
85,1.0,(RA)_FORT_NELSON,2015_10
86,0.0,(RA)_FORT_NELSON,2015_11
87,1.0,(RA)_FORT_NELSON,2015_12
88,0.0,(RA)_FORT_NELSON,2016_01
89,0.0,(RA)_FORT_NELSON,2016_02
90,0.0,(RA)_FORT_NELSON,2016_03
91,1.0,(RA)_FORT_NELSON,2016_04
92,3.0,(RA)_FORT_NELSON,2016_05
93,0.0,(RA)_FORT_NELSON,2016_06
94,1.0,(RA)_FORT_NELSON,2016_07
95,0.0,(RA)_FORT_NELSON,2016_08
96,0.0,(RA)_LEEDS,2014_01
97,2.0,(RA)_LEEDS,2014_02
98,6.0,(RA)_LEEDS,2014_03
99,6.0,(RA)_LEEDS,2014_04
100,4.0,(RA)_LEEDS,2014_05
101,4.0,(RA)_LEEDS,2014_06
102,3.0,(RA)_LEEDS,2014_07
103,2.0,(RA)_LEEDS,2014_08
104,2.0,(RA)_LEEDS,2014_09
105,1.0,(RA)_LEEDS,2014_10
106,1.0,(RA)_LEEDS,2014_11
107,1.0,(RA)_LEEDS,2014_12
108,2.0,(RA)_LEEDS,2015_01
109,6.0,(RA)_LEEDS,2015_02
110,4.0,(RA)_LEEDS,2015_03
111,0.0,(RA)_LEEDS,2015_04
112,5.0,(RA)_LEEDS,2015_05
113,3.0,(RA)_LEEDS,2015_06
114,1.0,(RA)_LEEDS,2015_07
115,0.0,(RA)_LEEDS,2015_08
116,5.0,(RA)_LEEDS,2015_09
117,3.0,(RA)_LEEDS,2015_10
118,5.0,(RA)_LEEDS,2015_11
119,1.0,(RA)_LEEDS,2015_12
120,3.0,(RA)_LEEDS,2016_01
121,0.0,(RA)_LEEDS,2016_02
122,3.0,(RA)_LEEDS,2016_03
123,2.0,(RA)_LEEDS,2016_04
124,4.0,(RA)_LEEDS,2016_05
125,2.0,(RA)_LEEDS,2016_06
126,0.0,(RA)_LEEDS,2016_07
127,2.0,(RA)_LEEDS,2016_08
128,10.0,(RA)_WHITE_TOWER,2014_01
129,18.0,(RA)_WHITE_TOWER,2014_02
130,21.0,(RA)_WHITE_TOWER,2014_03
131,18.0,(RA)_WHITE_TOWER,2014_04
132,22.0,(RA)_WHITE_TOWER,2014_05
133,18.0,(RA)_WHITE_TOWER,2014_06
134,24.0,(RA)_WHITE_TOWER,2014_07
135,47.0,(RA)_WHITE_TOWER,2014_08
136,35.0,(RA)_WHITE_TOWER,2014_09
137,44.0,(RA)_WHITE_TOWER,2014_10
138,77.0,(RA)_WHITE_TOWER,2014_11
139,13.0,(RA)_WHITE_TOWER,2014_12
140,6.0,(RA)_WHITE_TOWER,2015_01
141,11.0,(RA)_WHITE_TOWER,2015_02
142,8.0,(RA)_WHITE_TOWER,2015_03
143,15.0,(RA)_WHITE_TOWER,2015_04
144,15.0,(RA)_WHITE_TOWER,2015_05
145,13.0,(RA)_WHITE_TOWER,2015_06
146,15.0,(RA)_WHITE_TOWER,2015_07
147,16.0,(RA)_WHITE_TOWER,2015_08
148,10.0,(RA)_WHITE_TOWER,2015_09
149,20.0,(RA)_WHITE_TOWER,2015_10
150,7.0,(RA)_WHITE_TOWER,2015_11
151,15.0,(RA)_WHITE_TOWER,2015_12
152,1.0,(RA)_WHITE_TOWER,2016_01
153,5.0,(RA)_WHITE_TOWER,2016_02
154,12.0,(RA)_WHITE_TOWER,2016_03
155,10.0,(RA)_WHITE_TOWER,2016_04
156,14.0,(RA)_WHITE_TOWER,2016_05
157,18.0,(RA)_WHITE_TOWER,2016_06
158,19.0,(RA)_WHITE_TOWER,2016_07
159,24.0,(RA)_WHITE_TOWER,2016_08
160,0.0,(V&A)_BLYTHE_HOUSE,2014_01
161,0.0,(V&A)_BLYTHE_HOUSE,2014_02
162,0.0,(V&A)_BLYTHE_HOUSE,2014_03
163,0.0,(V&A)_BLYTHE_HOUSE,2014_04
164,0.0,(V&A)_BLYTHE_HOUSE,2014_05
165,0.0,(V&A)_BLYTHE_HOUSE,2014_06
166,0.0,(V&A)_BLYTHE_HOUSE,2014_07
167,0.0,(V&A)_BLYTHE_HOUSE,2014_08
168,0.0,(V&A)_BLYTHE_HOUSE,2014_09
169,0.0,(V&A)_BLYTHE_HOUSE,2014_10
170,1.0,(V&A)_BLYTHE_HOUSE,2014_11
171,0.0,(V&A)_BLYTHE_HOUSE,2014_12
172,0.0,(V&A)_BLYTHE_HOUSE,2015_01
173,0.0,(V&A)_BLYTHE_HOUSE,2015_02
174,0.0,(V&A)_BLYTHE_HOUSE,2015_03
175,0.0,(V&A)_BLYTHE_HOUSE,2015_04
176,0.0,(V&A)_BLYTHE_HOUSE,2015_05
177,1.0,(V&A)_BLYTHE_HOUSE,2015_06
178,0.0,(V&A)_BLYTHE_HOUSE,2015_07
179,0.0,(V&A)_BLYTHE_HOUSE,2015_08
180,1.0,(V&A)_BLYTHE_HOUSE,2015_09
181,0.0,(V&A)_BLYTHE_HOUSE,2015_10
182,0.0,(V&A)_BLYTHE_HOUSE,2015_11
183,0.0,(V&A)_BLYTHE_HOUSE,2015_12
184,0.0,(V&A)_BLYTHE_HOUSE,2016_01
185,0.0,(V&A)_BLYTHE_HOUSE,2016_02
186,0.0,(V&A)_BLYTHE_HOUSE,2016_03
187,0.0,(V&A)_BLYTHE_HOUSE,2016_04
188,0.0,(V&A)_BLYTHE_HOUSE,2016_05
189,0.0,(V&A)_BLYTHE_HOUSE,2016_06
190,0.0,(V&A)_BLYTHE_HOUSE,2016_07
191,1.0,(V&A)_BLYTHE_HOUSE,2016_08
192,0.0,(V&A)_CHILDHOOD,2014_01
193,2.0,(V&A)_CHILDHOOD,2014_02
194,2.0,(V&A)_CHILDHOOD,2014_03
195,0.0,(V&A)_CHILDHOOD,2014_04
196,1.0,(V&A)_CHILDHOOD,2014_05
197,1.0,(V&A)_CHILDHOOD,2014_06
198,0.0,(V&A)_CHILDHOOD,2014_07
199,2.0,(V&A)_CHILDHOOD,2014_08
200,2.0,(V&A)_CHILDHOOD,2014_09
201,1.0,(V&A)_CHILDHOOD,2014_10
202,3.0,(V&A)_CHILDHOOD,2014_11
203,1.0,(V&A)_CHILDHOOD,2014_12
204,3.0,(V&A)_CHILDHOOD,2015_01
205,2.0,(V&A)_CHILDHOOD,2015_02
206,0.0,(V&A)_CHILDHOOD,2015_03
207,1.0,(V&A)_CHILDHOOD,2015_04
208,2.0,(V&A)_CHILDHOOD,2015_05
209,2.0,(V&A)_CHILDHOOD,2015_06
210,0.0,(V&A)_CHILDHOOD,2015_07
211,1.0,(V&A)_CHILDHOOD,2015_08
212,1.0,(V&A)_CHILDHOOD,2015_09
213,0.0,(V&A)_CHILDHOOD,2015_10
214,1.0,(V&A)_CHILDHOOD,2015_11
215,3.0,(V&A)_CHILDHOOD,2015_12
216,1.0,(V&A)_CHILDHOOD,2016_01
217,1.0,(V&A)_CHILDHOOD,2016_02
218,3.0,(V&A)_CHILDHOOD,2016_03
219,6.0,(V&A)_CHILDHOOD,2016_04
220,1.0,(V&A)_CHILDHOOD,2016_05
221,1.0,(V&A)_CHILDHOOD,2016_06
222,1.0,(V&A)_CHILDHOOD,2016_07
223,0.0,(V&A)_CHILDHOOD,2016_08
224,29.0,(V&A)_SOUTH_KENSINGTON,2014_01
225,42.0,(V&A)_SOUTH_KENSINGTON,2014_02
226,28.0,(V&A)_SOUTH_KENSINGTON,2014_03
227,36.0,(V&A)_SOUTH_KENSINGTON,2014_04
228,28.0,(V&A)_SOUTH_KENSINGTON,2014_05
229,23.0,(V&A)_SOUTH_KENSINGTON,2014_06
230,35.0,(V&A)_SOUTH_KENSINGTON,2014_07
231,32.0,(V&A)_SOUTH_KENSINGTON,2014_08
232,43.0,(V&A)_SOUTH_KENSINGTON,2014_09
233,33.0,(V&A)_SOUTH_KENSINGTON,2014_10
234,36.0,(V&A)_SOUTH_KENSINGTON,2014_11
235,19.0,(V&A)_SOUTH_KENSINGTON,2014_12
236,36.0,(V&A)_SOUTH_KENSINGTON,2015_01
237,26.0,(V&A)_SOUTH_KENSINGTON,2015_02
238,24.0,(V&A)_SOUTH_KENSINGTON,2015_03
239,36.0,(V&A)_SOUTH_KENSINGTON,2015_04
240,43.0,(V&A)_SOUTH_KENSINGTON,2015_05
241,30.0,(V&A)_SOUTH_KENSINGTON,2015_06
242,29.0,(V&A)_SOUTH_KENSINGTON,2015_07
243,31.0,(V&A)_SOUTH_KENSINGTON,2015_08
244,33.0,(V&A)_SOUTH_KENSINGTON,2015_09
245,24.0,(V&A)_SOUTH_KENSINGTON,2015_10
246,10.0,(V&A)_SOUTH_KENSINGTON,2015_11
247,21.0,(V&A)_SOUTH_KENSINGTON,2015_12
248,21.0,(V&A)_SOUTH_KENSINGTON,2016_01
249,28.0,(V&A)_SOUTH_KENSINGTON,2016_02
250,20.0,(V&A)_SOUTH_KENSINGTON,2016_03
251,23.0,(V&A)_SOUTH_KENSINGTON,2016_04
252,15.0,(V&A)_SOUTH_KENSINGTON,2016_05
253,23.0,(V&A)_SOUTH_KENSINGTON,2016_06
254,31.0,(V&A)_SOUTH_KENSINGTON,2016_07
255,17.0,(V&A)_SOUTH_KENSINGTON,2016_08
256,55.0,BRITISH_MUSEUM,2014_01
257,55.0,BRITISH_MUSEUM,2014_02
258,78.0,BRITISH_MUSEUM,2014_03
259,84.0,BRITISH_MUSEUM,2014_04
260,76.0,BRITISH_MUSEUM,2014_05
261,71.0,BRITISH_MUSEUM,2014_06
262,64.0,BRITISH_MUSEUM,2014_07
263,87.0,BRITISH_MUSEUM,2014_08
264,56.0,BRITISH_MUSEUM,2014_09
265,76.0,BRITISH_MUSEUM,2014_10
266,69.0,BRITISH_MUSEUM,2014_11
267,43.0,BRITISH_MUSEUM,2014_12
268,54.0,BRITISH_MUSEUM,2015_01
269,68.0,BRITISH_MUSEUM,2015_02
270,50.0,BRITISH_MUSEUM,2015_03
271,70.0,BRITISH_MUSEUM,2015_04
272,64.0,BRITISH_MUSEUM,2015_05
273,54.0,BRITISH_MUSEUM,2015_06
274,57.0,BRITISH_MUSEUM,2015_07
275,57.0,BRITISH_MUSEUM,2015_08
276,61.0,BRITISH_MUSEUM,2015_09
277,50.0,BRITISH_MUSEUM,2015_10
278,39.0,BRITISH_MUSEUM,2015_11
279,32.0,BRITISH_MUSEUM,2015_12
280,31.0,BRITISH_MUSEUM,2016_01
281,41.0,BRITISH_MUSEUM,2016_02
282,35.0,BRITISH_MUSEUM,2016_03
283,47.0,BRITISH_MUSEUM,2016_04
284,28.0,BRITISH_MUSEUM,2016_05
285,42.0,BRITISH_MUSEUM,2016_06
286,42.0,BRITISH_MUSEUM,2016_07
287,35.0,BRITISH_MUSEUM,2016_08
288,13.0,CHURCHILL_WAR_ROOMS_(IWM),2014_01
289,13.0,CHURCHILL_WAR_ROOMS_(IWM),2014_02
290,20.0,CHURCHILL_WAR_ROOMS_(IWM),2014_03
291,13.0,CHURCHILL_WAR_ROOMS_(IWM),2014_04
292,14.0,CHURCHILL_WAR_ROOMS_(IWM),2014_05
293,9.0,CHURCHILL_WAR_ROOMS_(IWM),2014_06
294,16.0,CHURCHILL_WAR_ROOMS_(IWM),2014_07
295,13.0,CHURCHILL_WAR_ROOMS_(IWM),2014_08
296,20.0,CHURCHILL_WAR_ROOMS_(IWM),2014_09
297,16.0,CHURCHILL_WAR_ROOMS_(IWM),2014_10
298,24.0,CHURCHILL_WAR_ROOMS_(IWM),2014_11
299,23.0,CHURCHILL_WAR_ROOMS_(IWM),2014_12
300,8.0,CHURCHILL_WAR_ROOMS_(IWM),2015_01
301,9.0,CHURCHILL_WAR_ROOMS_(IWM),2015_02
302,7.0,CHURCHILL_WAR_ROOMS_(IWM),2015_03
303,15.0,CHURCHILL_WAR_ROOMS_(IWM),2015_04
304,10.0,CHURCHILL_WAR_ROOMS_(IWM),2015_05
305,8.0,CHURCHILL_WAR_ROOMS_(IWM),2015_06
306,14.0,CHURCHILL_WAR_ROOMS_(IWM),2015_07
307,27.0,CHURCHILL_WAR_ROOMS_(IWM),2015_08
308,11.0,CHURCHILL_WAR_ROOMS_(IWM),2015_09
309,12.0,CHURCHILL_WAR_ROOMS_(IWM),2015_10
310,15.0,CHURCHILL_WAR_ROOMS_(IWM),2015_11
311,9.0,CHURCHILL_WAR_ROOMS_(IWM),2015_12
312,6.0,CHURCHILL_WAR_ROOMS_(IWM),2016_01
313,6.0,CHURCHILL_WAR_ROOMS_(IWM),2016_02
314,9.0,CHURCHILL_WAR_ROOMS_(IWM),2016_03
315,16.0,CHURCHILL_WAR_ROOMS_(IWM),2016_04
316,6.0,CHURCHILL_WAR_ROOMS_(IWM),2016_05
317,5.0,CHURCHILL_WAR_ROOMS_(IWM),2016_06
318,6.0,CHURCHILL_WAR_ROOMS_(IWM),2016_07
319,5.0,CHURCHILL_WAR_ROOMS_(IWM),2016_08
320,0.0,GEFFRYE_MUSEUM,2014_01
321,1.0,GEFFRYE_MUSEUM,2014_02
322,0.0,GEFFRYE_MUSEUM,2014_03
323,1.0,GEFFRYE_MUSEUM,2014_04
324,0.0,GEFFRYE_MUSEUM,2014_05
325,0.0,GEFFRYE_MUSEUM,2014_06
326,2.0,GEFFRYE_MUSEUM,2014_07
327,0.0,GEFFRYE_MUSEUM,2014_08
328,0.0,GEFFRYE_MUSEUM,2014_09
329,1.0,GEFFRYE_MUSEUM,2014_10
330,0.0,GEFFRYE_MUSEUM,2014_11
331,0.0,GEFFRYE_MUSEUM,2014_12
332,0.0,GEFFRYE_MUSEUM,2015_01
333,0.0,GEFFRYE_MUSEUM,2015_02
334,1.0,GEFFRYE_MUSEUM,2015_03
335,2.0,GEFFRYE_MUSEUM,2015_04
336,2.0,GEFFRYE_MUSEUM,2015_05
337,4.0,GEFFRYE_MUSEUM,2015_06
338,2.0,GEFFRYE_MUSEUM,2015_07
339,2.0,GEFFRYE_MUSEUM,2015_08
340,3.0,GEFFRYE_MUSEUM,2015_09
341,0.0,GEFFRYE_MUSEUM,2015_10
342,0.0,GEFFRYE_MUSEUM,2015_11
343,0.0,GEFFRYE_MUSEUM,2015_12
344,1.0,GEFFRYE_MUSEUM,2016_01
345,0.0,GEFFRYE_MUSEUM,2016_02
346,0.0,GEFFRYE_MUSEUM,2016_03
347,0.0,GEFFRYE_MUSEUM,2016_04
348,3.0,GEFFRYE_MUSEUM,2016_05
349,2.0,GEFFRYE_MUSEUM,2016_06
350,0.0,GEFFRYE_MUSEUM,2016_07
351,1.0,GEFFRYE_MUSEUM,2016_08
352,3.0,HMS_BELFAST_(IWM),2014_01
353,7.0,HMS_BELFAST_(IWM),2014_02
354,8.0,HMS_BELFAST_(IWM),2014_03
355,10.0,HMS_BELFAST_(IWM),2014_04
356,12.0,HMS_BELFAST_(IWM),2014_05
357,6.0,HMS_BELFAST_(IWM),2014_06
358,5.0,HMS_BELFAST_(IWM),2014_07
359,6.0,HMS_BELFAST_(IWM),2014_08
360,9.0,HMS_BELFAST_(IWM),2014_09
361,12.0,HMS_BELFAST_(IWM),2014_10
362,15.0,HMS_BELFAST_(IWM),2014_11
363,9.0,HMS_BELFAST_(IWM),2014_12
364,5.0,HMS_BELFAST_(IWM),2015_01
365,7.0,HMS_BELFAST_(IWM),2015_02
366,2.0,HMS_BELFAST_(IWM),2015_03
367,7.0,HMS_BELFAST_(IWM),2015_04
368,7.0,HMS_BELFAST_(IWM),2015_05
369,8.0,HMS_BELFAST_(IWM),2015_06
370,4.0,HMS_BELFAST_(IWM),2015_07
371,10.0,HMS_BELFAST_(IWM),2015_08
372,4.0,HMS_BELFAST_(IWM),2015_09
373,9.0,HMS_BELFAST_(IWM),2015_10
374,7.0,HMS_BELFAST_(IWM),2015_11
375,3.0,HMS_BELFAST_(IWM),2015_12
376,5.0,HMS_BELFAST_(IWM),2016_01
377,6.0,HMS_BELFAST_(IWM),2016_02
378,10.0,HMS_BELFAST_(IWM),2016_03
379,2.0,HMS_BELFAST_(IWM),2016_04
380,1.0,HMS_BELFAST_(IWM),2016_05
381,3.0,HMS_BELFAST_(IWM),2016_06
382,3.0,HMS_BELFAST_(IWM),2016_07
383,9.0,HMS_BELFAST_(IWM),2016_08
384,1.0,HORNIMAN_MUSEUM,2014_01
385,2.0,HORNIMAN_MUSEUM,2014_02
386,7.0,HORNIMAN_MUSEUM,2014_03
387,3.0,HORNIMAN_MUSEUM,2014_04
388,5.0,HORNIMAN_MUSEUM,2014_05
389,0.0,HORNIMAN_MUSEUM,2014_06
390,0.0,HORNIMAN_MUSEUM,2014_07
391,4.0,HORNIMAN_MUSEUM,2014_08
392,2.0,HORNIMAN_MUSEUM,2014_09
393,4.0,HORNIMAN_MUSEUM,2014_10
394,1.0,HORNIMAN_MUSEUM,2014_11
395,3.0,HORNIMAN_MUSEUM,2014_12
396,1.0,HORNIMAN_MUSEUM,2015_01
397,0.0,HORNIMAN_MUSEUM,2015_02
398,4.0,HORNIMAN_MUSEUM,2015_03
399,5.0,HORNIMAN_MUSEUM,2015_04
400,3.0,HORNIMAN_MUSEUM,2015_05
401,1.0,HORNIMAN_MUSEUM,2015_06
402,0.0,HORNIMAN_MUSEUM,2015_07
403,4.0,HORNIMAN_MUSEUM,2015_08
404,1.0,HORNIMAN_MUSEUM,2015_09
405,1.0,HORNIMAN_MUSEUM,2015_10
406,0.0,HORNIMAN_MUSEUM,2015_11
407,0.0,HORNIMAN_MUSEUM,2015_12
408,1.0,HORNIMAN_MUSEUM,2016_01
409,1.0,HORNIMAN_MUSEUM,2016_02
410,2.0,HORNIMAN_MUSEUM,2016_03
411,1.0,HORNIMAN_MUSEUM,2016_04
412,0.0,HORNIMAN_MUSEUM,2016_05
413,0.0,HORNIMAN_MUSEUM,2016_06
414,1.0,HORNIMAN_MUSEUM,2016_07
415,1.0,HORNIMAN_MUSEUM,2016_08
416,7.0,IWM_DUXFORD,2014_01
417,7.0,IWM_DUXFORD,2014_02
418,7.0,IWM_DUXFORD,2014_03
419,2.0,IWM_DUXFORD,2014_04
420,31.0,IWM_DUXFORD,2014_05
421,9.0,IWM_DUXFORD,2014_06
422,38.0,IWM_DUXFORD,2014_07
423,15.0,IWM_DUXFORD,2014_08
424,60.0,IWM_DUXFORD,2014_09
425,5.0,IWM_DUXFORD,2014_10
426,3.0,IWM_DUXFORD,2014_11
427,6.0,IWM_DUXFORD,2014_12
428,5.0,IWM_DUXFORD,2015_01
429,4.0,IWM_DUXFORD,2015_02
430,7.0,IWM_DUXFORD,2015_03
431,13.0,IWM_DUXFORD,2015_04
432,38.0,IWM_DUXFORD,2015_05
433,18.0,IWM_DUXFORD,2015_06
434,54.0,IWM_DUXFORD,2015_07
435,16.0,IWM_DUXFORD,2015_08
436,61.0,IWM_DUXFORD,2015_09
437,15.0,IWM_DUXFORD,2015_10
438,8.0,IWM_DUXFORD,2015_11
439,3.0,IWM_DUXFORD,2015_12
440,6.0,IWM_DUXFORD,2016_01
441,4.0,IWM_DUXFORD,2016_02
442,6.0,IWM_DUXFORD,2016_03
443,10.0,IWM_DUXFORD,2016_04
444,23.0,IWM_DUXFORD,2016_05
445,4.0,IWM_DUXFORD,2016_06
446,23.0,IWM_DUXFORD,2016_07
447,8.0,IWM_DUXFORD,2016_08
448,3.0,IWM_NORTH,2014_01
449,7.0,IWM_NORTH,2014_02
450,4.0,IWM_NORTH,2014_03
451,6.0,IWM_NORTH,2014_04
452,5.0,IWM_NORTH,2014_05
453,0.0,IWM_NORTH,2014_06
454,4.0,IWM_NORTH,2014_07
455,4.0,IWM_NORTH,2014_08
456,1.0,IWM_NORTH,2014_09
457,7.0,IWM_NORTH,2014_10
458,3.0,IWM_NORTH,2014_11
459,2.0,IWM_NORTH,2014_12
460,1.0,IWM_NORTH,2015_01
461,1.0,IWM_NORTH,2015_02
462,6.0,IWM_NORTH,2015_03
463,5.0,IWM_NORTH,2015_04
464,2.0,IWM_NORTH,2015_05
465,2.0,IWM_NORTH,2015_06
466,3.0,IWM_NORTH,2015_07
467,7.0,IWM_NORTH,2015_08
468,2.0,IWM_NORTH,2015_09
469,2.0,IWM_NORTH,2015_10
470,0.0,IWM_NORTH,2015_11
471,6.0,IWM_NORTH,2015_12
472,2.0,IWM_NORTH,2016_01
473,2.0,IWM_NORTH,2016_02
474,0.0,IWM_NORTH,2016_03
475,3.0,IWM_NORTH,2016_04
476,5.0,IWM_NORTH,2016_05
477,3.0,IWM_NORTH,2016_06
478,0.0,IWM_NORTH,2016_07
479,2.0,IWM_NORTH,2016_08
480,0.0,NATIONAL_COAL_MINING_MUSEUM,2014_01
481,1.0,NATIONAL_COAL_MINING_MUSEUM,2014_02
482,1.0,NATIONAL_COAL_MINING_MUSEUM,2014_03
483,1.0,NATIONAL_COAL_MINING_MUSEUM,2014_04
484,0.0,NATIONAL_COAL_MINING_MUSEUM,2014_05
485,0.0,NATIONAL_COAL_MINING_MUSEUM,2014_06
486,0.0,NATIONAL_COAL_MINING_MUSEUM,2014_07
487,0.0,NATIONAL_COAL_MINING_MUSEUM,2014_08
488,0.0,NATIONAL_COAL_MINING_MUSEUM,2014_09
489,1.0,NATIONAL_COAL_MINING_MUSEUM,2014_10
490,0.0,NATIONAL_COAL_MINING_MUSEUM,2014_11
491,0.0,NATIONAL_COAL_MINING_MUSEUM,2014_12
492,0.0,NATIONAL_COAL_MINING_MUSEUM,2015_01
493,1.0,NATIONAL_COAL_MINING_MUSEUM,2015_02
494,1.0,NATIONAL_COAL_MINING_MUSEUM,2015_03
495,0.0,NATIONAL_COAL_MINING_MUSEUM,2015_04
496,0.0,NATIONAL_COAL_MINING_MUSEUM,2015_05
497,0.0,NATIONAL_COAL_MINING_MUSEUM,2015_06
498,1.0,NATIONAL_COAL_MINING_MUSEUM,2015_07
499,0.0,NATIONAL_COAL_MINING_MUSEUM,2015_08
500,1.0,NATIONAL_COAL_MINING_MUSEUM,2015_09
501,0.0,NATIONAL_COAL_MINING_MUSEUM,2015_10
502,0.0,NATIONAL_COAL_MINING_MUSEUM,2015_11
503,0.0,NATIONAL_COAL_MINING_MUSEUM,2015_12
504,1.0,NATIONAL_COAL_MINING_MUSEUM,2016_01
505,1.0,NATIONAL_COAL_MINING_MUSEUM,2016_02
506,0.0,NATIONAL_COAL_MINING_MUSEUM,2016_03
507,1.0,NATIONAL_COAL_MINING_MUSEUM,2016_04
508,0.0,NATIONAL_COAL_MINING_MUSEUM,2016_05
509,0.0,NATIONAL_COAL_MINING_MUSEUM,2016_06
510,0.0,NATIONAL_COAL_MINING_MUSEUM,2016_07
511,0.0,NATIONAL_COAL_MINING_MUSEUM,2016_08
512,22.0,NATIONAL_GALLERY,2014_01
513,34.0,NATIONAL_GALLERY,2014_02
514,23.0,NATIONAL_GALLERY,2014_03
515,39.0,NATIONAL_GALLERY,2014_04
516,22.0,NATIONAL_GALLERY,2014_05
517,28.0,NATIONAL_GALLERY,2014_06
518,27.0,NATIONAL_GALLERY,2014_07
519,40.0,NATIONAL_GALLERY,2014_08
520,41.0,NATIONAL_GALLERY,2014_09
521,33.0,NATIONAL_GALLERY,2014_10
522,34.0,NATIONAL_GALLERY,2014_11
523,44.0,NATIONAL_GALLERY,2014_12
524,27.0,NATIONAL_GALLERY,2015_01
525,33.0,NATIONAL_GALLERY,2015_02
526,48.0,NATIONAL_GALLERY,2015_03
527,34.0,NATIONAL_GALLERY,2015_04
528,40.0,NATIONAL_GALLERY,2015_05
529,36.0,NATIONAL_GALLERY,2015_06
